_id,writer,rating,contents
658b77eb05022c3cd5150dba,다영,3.0,제대로 현실공포를 느꼈다.\n하지만 후반부에 쓸데없는 힘이들어감
658b77eb05022c3cd5150dbb,Rustice Lee,1.0,"공감할 수 있는 주제를 던지고, 이입은 포기한다."
658b77eb05022c3cd5150dbc,Joheun Oh,2.5,"애매한 결말,어설픈 떡밥, 혼신의 신혜선."
658b77eb05022c3cd5150dbd,breathtaking!,2.5,신혜선을 좋아하지만\n이 영화는 좋아할 수 없다...
658b77eb05022c3cd5150dbe,박성규,3.0,당근마켓이 이 영화를 싫어합니다.
658b77eb05022c3cd5150dbf,BONG K,0.5,이영화의 타켓이 된 내가 불쌍하다
658b77eb05022c3cd5150dc0,공백꽃,2.5,쫄지 않는 그 자세
658b77eb05022c3cd5150dc1,왕밤빵,1.5,모든게 뻔한 이 거래의 온도는 영하
658b77ec05022c3cd5150dc2,김수지,3.0,충분히 있을만한 일이 되어버린 세상. 나도 모르게 영화관을 빠져나오며 구석에 박힌 화재감지기 센서를 슥 올려다봤다.
658b77ec05022c3cd5150dc3,카고바지,2.5,기시감 만점
658b77ec05022c3cd5150dc4,김석민,2.0,"내용은 참신하나, 현실성있이 만드려 노력했지만, 빈틈 투성이였음.. 몰입이 안될정도로 비현실적인 부분이 많고 착하고 일 열심히하는 경찰처럼 비춰지나, 하는 결과만 보면 무능 덩어리인 존재임. 신혜선의 연기로 영화의 단점이 꽤나 가려지는듯한 느낌."
658b77ec05022c3cd5150dc5,Eedosa,1.0,일을 하는 경찰이 김성균이랑 강태오 뿐인가..?…\n보는 내내 하나부터 열까지 정말 답답한 영화
658b77ec05022c3cd5150dc6,김연웅,2.0,"금강불괴, 전지전능한 빌런과\n당해주고 싶어 안달난 주인공,\n오늘도 내일도 무능한 경찰\n그리고 중반부 쯤 슬쩍 차량 액션\n이젠 좀 지겨울만 하잖아요? 🥲"
658b77ec05022c3cd5150dc7,양기자 (YCU),2.5,"소재는 21세기, 담아내는 그릇은 20세기. 사이버수사대의 증원이 필요한 현실처럼, 상업 영화에도 생겨난 과제."
658b77ec05022c3cd5150dc8,자유로운소년,3.0,스릴러 영화인데 그렇게 많이 무섭거나 잔인한 장면들은 없는 순한(?)편이라서 초심자들이 보기에 괜찮다고 봅니다.\n그리고 약간의 교훈(?)도 주는 영화이기도 해서 중고거래 사기당한 후에 어떻게 해야하는지 지침(?)도 주는 영화이기도 하고...\n아무튼... 배우들 연기가 괜찮아서 그래도 볼만했던 영화였고 매운맛의 스릴러를 보실거라면 비추합니다.
658b77ec05022c3cd5150dc9,김희준,1.5,중고 영화 팝니다.
658b77ec05022c3cd5150dca,최우진,1.0,모든 영화에는 주제가 있기 마련이다.\n\n이 영화를 보고 나면 드는 생각은 “그래서 뭐 어쩌라고?”다.\n\n영화에서 가장 볼만한 부분은 중고 거래 사이트를 이용한 범죄라는 소재를 차용한 것. 그것 말고는 없다.\n\n웬만하면 보지 않는 것을 추천한다.
658b77ec05022c3cd5150dcb,치비우사,3.5,이 영화는 영화가 아니라 다큐다\n보는내내 스트레스 받을만큼 힘들었을 정도
658b77ec05022c3cd5150dcc,권윤,2.0,스마트폰을 떨어뜨렸을 뿐인데\n중고거래 ver.\n공포감 조성만큼은 연기력으로 커버함
658b77ec05022c3cd5150dcd,이학후,2.0,<보이스> 하위호환 버전.
658b77ec05022c3cd5150dce,Keep,,1. 이 악물고 신고하지 않는 인물들\n2. 무슨 짓을 해도 무시하는 경찰들\n3. 최선을 다해 방관하는 주변인들\n\n이정도만 피해가도\n좋은 작품이 나올 수 있음
658b77ec05022c3cd5150dcf,jin,2.0,20년전쯤 봤으면 정말 재밌게 봤겠다. 즐거움이 사라지는 나이에 접어든건가 이 시대에 즐거움이 사라지고 있는건가
658b77ec05022c3cd5150dd0,de,1.5,주인공을 비롯 모든 인물들의 행동이 병신잔치같음
658b77ec05022c3cd5150dd1,재니니,2.5,개연성이 별로면 집중력을 잃게 된다.
658b77ec05022c3cd5150dd2,김수빈,2.5,범죄의 방식은 신박하였다. 그치만 시간이 갈수록 의아한 부분들이 너무 많았다. 주변을 의심하게 만드는 장치는 좋았지만 너무 범인의 능력이 뛰어났다. 특히 경찰까지 가지고 노는 모습도 충격; 주인공도 왜그리 자극하고 도전하는건지 조금 의문. 마지막까지 무기력하게 맞다가 반격하는것도 당황. 여러모로 연출이 부족한 것 같은 영화.\nP.S 좀 더 치밀하게 준비를 했었어야...\n#2023.12.19
658b77ec05022c3cd5150dd3,누렁이개밥,2.5,당근마켓이 이 영화를 싫어합니다
658b77ec05022c3cd5150dd4,EricaLee,3.0,대처와 대응방식이 너무 답답
658b77ec05022c3cd5150dd5,DanB,2.5,중고거래 범죄에 대한 경각심 제고
658b77ec05022c3cd5150dd6,김웅기,2.0,범인의 전지전능함보다 주인공의 얼빠진 행동들이 더 무섭다.
658b77ec05022c3cd5150dd7,credi Tan,2.0,"감독은 대체 뭔 정신으로 연출을 이 따위로 한건가? ㅋㅋ\n\n핍진성이 전혀 없잖아.\n\n사기꾼 놈이 사기만 친 게 아니라, 사람죽여서 살인사건으로 사건 자체가 확대되어서 강력반에서 수사하고 있는 와중에도,\n\n신혜선 집을 제 집 드나들듯 드나들어도 경찰은 잡지를 못함 ㅋㅋ\n\n잠복만 하고 있어도 바로 잡았겠다.\n\n한 두번 가택 침입한 것도 아니고, 그냥 노골적으로 집에 들어오는데 경찰이 아무것도 안 하고 있다는 설정은 너무 어이가 없음."
658b77ec05022c3cd5150dd8,김우식,2.0,억지 스릴
658b77ec05022c3cd5150dd9,김세희,1.5,우리나라 현실공포물은 경찰들이 다 혼자다녀..
658b77ec05022c3cd5150dda,베로니니,2.0,반짝 거렸다가 서서히 공포의힘을 잃어간다.
658b77ec05022c3cd5150ddb,랩퍼 M군,2.0,드라마 스페셜 한편 딱 그정도 스케일 더도 덜도 아니고 딱 그정도.. 범인도 너무 캐스팅미스
658b77ec05022c3cd5150ddc,YBDB,2.5,"초반 나한테도 있을 수 있단 생각에 몰입했지만, 후반부로 갈수록 떨어지는 몰입도. 아마 화물차 사고 이후인 듯.\n\nps. 화물차 치트키 좀 그만 나왔으면."
658b77ec05022c3cd5150ddd,박하사탕,3.0,시종일관 “왜?” “이러고도?” “이런다고?” 를 반복하는 영화 소재 하나만큼은 신선했을지도 ......... 신혜선이 예쁘다
658b77ec05022c3cd5150dde,bangg0,2.0,미친놈은 피하고 멍청하게 살지 말자
658b77ec05022c3cd5150ddf,권순범,2.5,힘겹게 구축한 서스펜스를 폭력적 연출과 난데없는 스케일 액션으로 얼렁뚱땅 해결한다.
658b77ec05022c3cd5150de0,Rabbitgumi,2.0,매끈하게 시작해서 극도로 과하게 마무리 된다.
658b77ec05022c3cd5150de1,임선희,2.0,"탁월하지 못한 선택의 연속, 기어코 타겟이 된다."
658b77ec05022c3cd5150de2,김진휘,2.0,모든 것이 예상된다는 것은 일말의 성의조차 없다는 증거.
658b77ed05022c3cd5150de3,익사잇힝,1.5,개연성은 밥말아먹고 연기디렉팅이 문제인지 전반적으로 연기도 뭔가 붕뜬느낌이었다.\n\n아니 그 연기잘하는 김선규배우가 이리 어색하게 느껴지다니..\n\n그냥 억지로 그러려니 하면서 본다면 그냥 킬링타임정도는 되는듯.\n\n제일황당한게 스토킹을 며칠동안 해온 사람을 안경쓰고 모자하나 썻다고 못알아보는게 말이되나....;
658b77ed05022c3cd5150de4,영화잡식주의,1.5,이게 이렇게까지 가학적으로 그려야 할 필요가 있었나\n-\n영화 등장인물들이 이해되지 않으면 그게 정상임니다\n거기다 90년대 경찰처럼 그려지는 모습도 좀..\n-\n덧. 사운드는 왜그렇게 찢어지는지...
658b77ed05022c3cd5150de5,기력,1.0,당근하지 마라가 주제인 영화... 근데 저 영화 끝나고 당근 있어요... 그나저나 계속계속 집으로 껌딱지처럼 들어가는 주인공이 제일 공포스러웠음 범인보다 그게 더 호러였다 와 대박~
658b77ed05022c3cd5150de6,배성진,2.5,이쯤되면 괴롭힘 당하는거 즐기는 주인공
658b77ed05022c3cd5150de7,낡은호출기,2.5,저정도로 무서운 중고거래 나라면 새거 사고만다
658b77ed05022c3cd5150de8,beegawa,1.0,초중반 까지는 이럴수 있겠다 싶어 몰입되다가\n중반이후부터 주인공과 주변인물들의 행동이 전혀 납득이 가지 않는다.  몇몇 설정을 추가하던가 범인이 더욱더 정교하게 트릭을 꾸미던가 아님 진짜 뭔가 숨겨진 이유가 있던가... 넷플릭스 오리지널로 나왔어도 별 인기 못끌 퀄 리티.. 평작이였던 ‘단지 스마트폰 을 ...’ 에도 한참 못 믿치는 졸작.. 신혜선이 아깝다..
658b77ed05022c3cd5150de9,석재현,2.5,"중고 스릴러 같지만서도 너무나도 리얼하게 숨통 조이는 초중반, 아쉽게 후반부터 느슨해지는 긴장감."
658b77ed05022c3cd5150dea,Trainspot,2.0,"중고거래라는 소재쓰고 싶어서\n수사, 직장 다 어설프게 활용한다.\n이 정도면 공포 조장만 하는거 아닌가.\n230830"
658b77ed05022c3cd5150deb,오보람,2.0,'중고거래를 했을 뿐인데'
658b77ed05022c3cd5150dec,Rebekah,2.0,사실 이렇게 죽어나간 여자가 오조오억명
658b77ed05022c3cd5150ded,미안해요 래리(이성현),2.0,"뭐, 뻔하다.\n영화적 감흥은 없는 전형적인."
658b77ed05022c3cd5150dee,버드,2.5,좋은 소재로 엉망진창.
658b77ed05022c3cd5150def,조현수,0.5,"공감형 소재만 들고 오고, 그 외에는 전부 답이 없다\n\n인과관계와 기승전결과 같은 기초적인 교육도 안 받은 사람들이 예술가라고 유난 떨면서 만든 영화.\n\n기가차서 말도 안나온더"
658b77ed05022c3cd5150df0,진우영,2.5,중반까진 좋았음
658b77ed05022c3cd5150df1,킹글,2.5,231223
658b77ed05022c3cd5150df2,mozza,2.5,야 한국 경찰한테 총 좀 줘라 제발
658b77ed05022c3cd5150df3,Jay,3.0,개연성은 없지맛 긴장감은 있음
658b77ed05022c3cd5150df4,groovie,3.0,"<보이스> 정도의 계몽영화는 아니었다. 오히려 현대사회의 흔한 풍경 속 공포를 파고드려 한 7,80년대 그 시절 (슬래셔없는) 슬래셔 무비류와 같은 맥락 선상에 있는 것 같다"
658b77ed05022c3cd5150df5,inganmee,2.0,장르가 줘야하는 긴장감은 충분히 줬다고 생각한다.
658b77ed05022c3cd5150df6,세리,1.5,스포일러가 있어요!! 보기
658b77ed05022c3cd5150df7,SH,3.0,@넷플릭스(2023.12.16)
658b77ed05022c3cd5150df8,서래바래여래바래,2.0,"답답한 피해자, 무능한 경찰, 전지전능한 범인\n으레 그래왔듯…"
658b77ed05022c3cd5150df9,전유탁,3.0,경고했어 안 했어?
658b77ed05022c3cd5150dfa,김제민,2.0,"그렇게 당하고도 계속 시비를 거는 이유를 0.1도 이해하기 힘들다. 납득이 안 가니 극중 몰입도가 계속 깨어진다. 극중 트라우마를 겪을만한 일을 겪으면서도 사람이 전혀 변하지도, 조심성도 없는 게 이해가 전혀 안 간다. 특히나 초대남들이 그렇게 집 문을 열어제꼈는데도, 범인이 집에 들어올 수 있다는 생각을 못하는 것도 이해 불가.\n극적 장치와 긴장, 소재는 훌륭했으나, 개연성이 이를 모조리 망쳐놨다."
658b77ed05022c3cd5150dfb,젠젠,2.0,스포일러가 있어요!! 보기
658b77ed05022c3cd5150dfc,life is a journey,4.0,영화적으로 범인을 존재자체그 카리스마 넘치는 배우로 했으면 하는 아쉬움이 남음\n내가 살인범이다에 정해균님 같은 카리스마.\nㅡㅡㅡ\n사기꾼 잡기 빡시네.\n살인까지 저지른 놈이라 잡은거지만\n사기만치고 도망다니면 언제잡아
658b77ed05022c3cd5150dfd,Puumpkin,2.5,아ㅠ 당근 해야하는뎅\n231213 넷플릭스
658b77ed05022c3cd5150dfe,그냥J,1.0,소재는 좋았는데요. 예. 그렇습니다.
658b77ed05022c3cd5150dff,강철웅,4.0,"너무나도 현실적인 공포가 느껴져서 소름끼치도록 무서웠다.\n혼자사는 여자는 아니지만, 신혜선의 감정선이 사무치도록 느껴졌고, 중고나라, 당근마켓 거래 다시 한번 생각해보는 계기가 되었다. 중고거래 가성비가 좋고 편리해서 누구나 사용하는건데 그걸 가지고 범죄의 타겟이 될수가 있다니 무서운 세상이다. 불과 얼마전에도 중고거래로 만났던 사람이 피해입었다는 기사를 본 적이 있는데...\n다시 알게된 사실은 2020년 사기집단 '그놈'의 실화를 모티브로 제작되었다니 더더욱 무섭다.\n여튼 신혜선님 연기는 옛날부터 좋아했는데 역시나 잘 하신다.\n거의 신혜선 원톱이라 싶을 정도로 다른 배우들의 존재감이 적다. 김성균 배우님이 그놈을 잡는 형사긴 하지만 말이다.\n현실과 너무 닮아있어서 소름끼치도록 무서운 내용이었다."
658b77ed05022c3cd5150e00,이두한,2.5,난 당근안함
658b77ed05022c3cd5150e01,다크나이트,1.5,"혼자 사는 직장여성의 힘듦과 피해를 전시하는데 온 장면을 소비하고, 노리던 공포와 스릴은 갑갑합과 갸웃거림으로만 남는다. 여성, 직장, 경찰력, 범죄, 시대까지 타겟으로 삼고 건드려 보고 싶었으나 하나로 묶이지 않고 화려한 조명이 감싸는 화면위로 표피만 떠다닌다.\n소재를 선택하고 다루면서 더 신중하고 영리했어야 했을 부분들을 놓치고 그게 쌓이면서 공감도 몰입도 멀어진다.\n실재하는 범죄를 다루기 위해 실재 범죄 이상의 개연성과 연구가 필요하다는 교훈.\n“어쨌든 한번 해 봐야죠!”식 노동의 작심으로 완성한 세련되지 못한 도심 스릴러."
658b77ee05022c3cd5150e02,엔이,2.0,신혜선의 겁먹은 연기가 살벌했다.\n왠지 모르게 지루한 전개\n대충 어떻게 끝나는지만 봄\n\n영화 속에서 일어난 상황들이 진짜 무섭긴 하다.
658b77ee05022c3cd5150e03,혜윤,3.0,한국 사는 20대 여자의 악몽을 싸그리박박 다 비벼서 먹여주는
658b77ee05022c3cd5150e04,위도현,2.0,<도어락>에 이은 자취생 공포물이군. 실제 사건들을 섞어서 짠 것 같은데 후반부가 아쉽다.
658b77ee05022c3cd5150e05,성인,3.5,흥미진진한 소재로 시작되었다가 마지막으로 갈수록 조금은 실망스러웠다.
658b77ee05022c3cd5150e06,Eomky,2.5,연기는 훌륭한데 범죄자 쓰레기를 너무 전지전능하게 묘사하는 게 싫다.\n물론 실제로도 악랄하고 집요해서 피해자들에겐 여전히 그럴테지만.\n여러모로 감정과 이성이 모순된다.
658b77ee05022c3cd5150e07,네모로 배우는 세상,2.5,귀신이나 좀비가 나오는 영화보다 이런 영화가 훨씬 더 무섭다.\n\n빈 아파트 열고 들어갈 때마다 내 심장이 쪼그라 드는 듯...
658b77ee05022c3cd5150e08,이태윤,2.0,너무 많은 것을 너무 뜨겁고 조악하게 눌러 담아 신선한 소재가 타겟을 벗어나 뜨뜻미지근하게 흘러간다.
658b77ee05022c3cd5150e09,신종한,3.0,중고거래가 일상화된 현대에 경각심을 심어준다.\n다만 현실적인 공포감이 판타지처럼 되어버리는 후반부는 아쉽다.
658b77ee05022c3cd5150e0a,콧구멍에500만원들어감,2.5,스포일러가 있어요!! 보기
658b77ee05022c3cd5150e0b,HW,2.5,"중고 거래를 주제로 한 스릴러라는 스토리 전개는 좋았으나,\n끝이 너무 미약함. 후반부로 갈수록 답답한 전개가 아쉬웠음."
658b77ee05022c3cd5150e0c,채고,2.0,현실공포........와 이 영화에 대한... 공포가 공존함 ..😅
658b77ee05022c3cd5150e0d,Apoteosis,2.5,생각보다 나쁘지 않다
658b77ee05022c3cd5150e0e,영화팡,2.5,아무래도 주인공은 살인마보다 스토커를 더 무서워하는 것 같다.\n\n주인공의 이중적인 태도에 어느 한 빌런만을 억지로 무서워 해줘야 하는 영화.
658b77ee05022c3cd5150e0f,조경환,2.0,어떤이는 한국 영화가 뻔한 이야기뿐이라고 떠들어대지.... 뻔함의 한계를 보여줄게
658b77ee05022c3cd5150e10,적설,3.0,[스포일러]\n\n장수현 씨.. 사고 났을 때 머리칼이라도 쥐어뜯든가 혈흔이라도 손에 바르든가 옷자락이라도 찢든가..\n그리고 평소에 특히 무언가를 계획했다면 식칼 아니 호신용품이라도 들고 다니십시오 ㅠ\n왜 이렇게 무방비하게 당하는 겁니까..\n제가 너무 괴로워요
658b77ee05022c3cd5150e11,댕댕,2.0,용두사미
658b77ee05022c3cd5150e12,msh0825,3.5,기대를 안하고 봐서 그런지 생각보다 재밌게 봤다\n뇌 비우고 보기 좋고 혼자 사는지라 몰입되서 영화내내 긴장하면서 봤음\n개연성 이런건 개나줘인데 걍 마음비우고 봐서 그런지 몰입에 방해되는 정도는 아니었음\n완성도는 물음표지만 관객에게 '스릴과 공포를 주겠다'는 하나의 목적에 충실한 영화였고 그 목적이 나에겐 성공적이었음\n딱 킬링타임용으로 좋은 영화
658b77ee05022c3cd5150e13,イチ,2.0,신박한 생활 밀접형 공포이며 경각심을 불러 일으키는건 좋았으나 신박한 소재에 비해 각본이 너무 구시대적이다
658b77ee05022c3cd5150e14,임루피,3.0,쫄보에겐 트라우마가 될듯한 현실 반영 공포
658b77ee05022c3cd5150e15,채니,1.5,마지막 연출을 그렇게까지 해야 되겠니..
658b77ee05022c3cd5150e16,치코리타,3.0,영등포 cgv 무대인사!!!\n실제 평점은 2.8!\n여태까지 당근 거래했던분들 감사합니다
658b77ee05022c3cd5150e17,이현지,2.5,처음에는 스마트폰을 어쩌구랑 똑같아서 당황.. 내용은 ㄱㅊ은데 연출이;;구림
658b77ee05022c3cd5150e18,오씨네,3.5,"이래서 왓챠 평점은 믿을게 못된다.\n혹평과 달리 소재도 좋고 연기도 좋고\n스릴있어 너무나 재미나게 봤다!\n\n""어휴, 안봤으면 어쩔뻔했어.""\n\n""내가 봤자나, 너."""
658b77ee05022c3cd5150e19,무비조이,2.5,신상이 버겁게 느껴질 때 때묻은 중고로 향하는 손길.
658b77ee05022c3cd5150e1a,최대수,1.0,영화 소리가 전체적으로 너무 크다 귀청 떨어질뻔\n소리는 큰데 배우들 말하는건 소리를 먹는느낌이여서 답답하고\n그냥 영화를 떠나서 소리가 너무 커서 불쾌함
658b77ee05022c3cd5150e1b,skywalker,2.5,신선한 소재의 출발점임에도 불구하고 올드한 전개
658b77ee05022c3cd5150e1c,mr.park,2.5,우영우 친구들끼리 왜 싸워..\n이 정도면 블랙코미디  ..
658b77ee05022c3cd5150e1d,쥬밍,2.0,"난 어떤 전개일지 짐작했지만 또 보러 갔다... 전개는 알법해도 소재 자체는 괜찮았다고 생각 🤔\n#Aug 30, 2023\n#LOTTE CINEMA"
658b77ee05022c3cd5150e1e,밖에비온다,2.0,일상 속 언제 터져도 모를 범죄를 스릴러를 통해 보여준 경각심
658b77ee05022c3cd5150e1f,가을하늘,3.0,"🥕이 이렇게 위험합니다, 여러분.\n\n스릴러 장르에 맞게 뻔한 범인은 아니었고,\n(의도된?)여주의 소극적 저항 덕에\n더욱더 쫄깃한 추격,액션 장면이 연출됐다.\n(범인역할 배우분의 악역연기에도 박수를 보낸다)"
658b77ee05022c3cd5150e20,지롱,3.0,"올드 스릴러 맞고, 답답한 연출도 있고 전개도 뻔한 게 사실이긴한데 너무 현실공포라 볼만했다"
658b77ee05022c3cd5150e21,림수피,3.0,충분히 현실적
658b77ee05022c3cd5150e22,박준현,2.5,밍숭맹숭 괴랄 스릴러
658b77ef05022c3cd5150e23,구미,3.0,혼자 사는 여성분들이 보면 너무 현실적인 공포라 많이 무서울듯... 우리 주변에서 실제로 일어날 수 있을법한 공포..
658b77ef05022c3cd5150e24,시묘,2.0,고막찢어진다
658b77ef05022c3cd5150e25,고구마,3.5,스포일러가 있어요!! 보기
658b77ef05022c3cd5150e26,yuan,2.5,전체적으로 퀄리티가 대학 동아리만도 못하지만 현실성 있는 소재를 사용한 점은 좋았다. 하지만 끝으로 갈수록 이게 스릴러인지 좀비물인지 의심이 되고 … 집은 왜 자꾸 들어가시나요… 나라면 경찰서에서 살 것 같은데 … 적어도 회사에서 야근하던지 병원에 입원하던지
658b77ef05022c3cd5150e27,시누이,2.5,2000년대 초반 스릴러영화 같다.
658b77ef05022c3cd5150e28,김기욱,4.0,소재가 소재이니만큼\n불편함을 느낄만한 장면들이 있었지만\n스토리나 배우들의 연기가 마음에 잘 와닿았어여
658b77ef05022c3cd5150e29,0점사격,1.0,드라마 홈런왕의 나쁜 선구완
658b77ef05022c3cd5150e2a,김인수,2.5,현실공포물이다..\n믿을게하나도없엉..\n결말이망했네\n치밀했는데허술해졌어
658b77ef05022c3cd5150e2b,100호,4.0,일상과 겹치는 부분이 많아서 몰입 되는 소재..\n\n살인 빼고 사기라는게 나한테 일어날 일이라고 생각하면 넘나 무서움ㅠ\n\n살인이라는 요소가 너무 억지스러운 느낌도 있는거 같은데 그래도 재밌게 잘 봤다!
658b77ef05022c3cd5150e2c,Kyle,2.5,용두사미
658b77ef05022c3cd5150e2d,구준회,2.5,어휴!!! 사이다 어딨어. 사이다!!
658b77ef05022c3cd5150e2e,모츠나베,3.0,기대안하고봤는데 킬링타임으로 나쁘지않았음\n비슷한장르인 스마트폰을잊어버렸을뿐인데 보다\n이게 더 재밌는거같음
658b77ef05022c3cd5150e2f,아름,3.0,빌런이 너무 강해서 몰입도가 깨짐....\n사람 맞으세요....?
658b77ef05022c3cd5150e30,JK,2.0,아니 보는 내내 너무 개연성도 없고 핍진성도 없어서 짜증이 나네ㅡㅡ 피해자는 왜 자꾸 집으로 돌아가고 형사들은 왜 혼자 돌아다니면서 저따위로 수사를 함?? 그리고 피해자랑 같이 함정수사를 할 거면 무기라도 하나 쥐어주던가 제대로 대비를 하던가 경찰인력 지원요청을 하던가.............
658b77ef05022c3cd5150e31,Moony,3.0,머야. 생각보다 재미있는데?! 서치를 많이 카피했지만 그래도 한국 사회 현상을 잘 연출함. 머 마지막으로 갈수록 역시 한국식인게 흠.
658b77ef05022c3cd5150e32,신입니다만616,3.0,#갑자기 동서울 터미널에서 완도 간다고 7만원 빌려 간 노인네 생각나네...
658b77ef05022c3cd5150e33,DC,3.0,있을법한 사건에 답답한 주인공. 집이 털린거같으면 자꾸\n혼자 쳐 들어가지 말라고 진짜 아
658b77ef05022c3cd5150e34,KunwooShin,2.5,원격 조종 씬은 진부하다 못해 짜증이 난다.
658b77ef05022c3cd5150e35,김성우,0.5,평생 영화를 보면서 관객을 기만하는 유치하고 못만든 영화 탑5안에 듭니다. 농담 아니고 초딩이 만들었나라는 생각만 듭니다. 어마어마한 개연성과 현실성에 영화 보는 내내 30번은 놀란 것 같습니다.
658b77ef05022c3cd5150e36,찾아라 비밀의 열쇠,2.0,왜 그러냐 … 아 진짜 하나부터 열까지 이해가 안간다
658b77ef05022c3cd5150e37,이치호,2.5,"너무 무리한 설정에 너무 정직한 연출, 균형만 좀 더 잘 잡았다면 더 재밌었을 텐데 아쉽다.. 그랬다면 주제의식 또한 애써 보여주지 않아도 보였을 것 같다.\n\n임성재 배우님은 앞으로 분명 잘되실 것 같다."
658b77ef05022c3cd5150e38,애태타,2.5,전체적인 메세지나 초반의 소소한 일상적 전개에 누구나 스릴을 느끼도록 진행하는 면이 신선하다가도 이러한 소재를 활용하지 못한 채 클레셰적인 마무리와 다소 개연성이 부족한 면이 아쉽다.
658b77ef05022c3cd5150e39,그랑죠,1.5,같은 넷플릭스의 스마트폰을 떨어뜨렸을 뿐인데와 절대 동급이 될 수 없는 영화
658b77ef05022c3cd5150e3a,토라,3.0,재밌게 나가다가 마무리가 왜이런지 참 답답하네.\n내가 작가라면 범인이 시원하게 참교육 당하고 사회적으로 망신당하고 얼굴 다 알려지고 교도소가서도 힘들게 사는 모습까지 보여주며 마무리할텐데.\n스릴있게 전개되다가 좀 허무하다. 작가가 재능이 없나부다. 인맥으로 작가가 된걸까.\n중후반까지 개연성없는건 사실 그냥 그렇다 쳐도 마무리까지 그런건 좀 아쉽다.
658b77ef05022c3cd5150e3b,회오리감자,3.0,"신혜선씌는 참 딕션도 좋고 연기도 참 잘하고 ㅎㅎ\n\n특유의 짜증스러운 연기와 직장에 찌든(?) 연기 정말 잘함 ㅋㅋㅋ\n\n철인왕후 에서도 정말 매력있었는데 ㅋㅋ\n이런 초조하고 불안한 연기도 참 잘한다\n\n<스마트폰을 떨궜을 뿐인데> 라는 영화가 떠오름.\n언제 어디서든 우리에게 일어날수 있는 소재라 좀 무서웠음..\n\n내 개인정보를 몰래 가져와서 악으로 이용하고..\n스마트폰 영화에서도 내 아이디 도용해서 이상한 글 올리고 ㅠㅠ\n\n특히 내 번호 도용해서.. 집으로 초대남들 찾아온게 제일 무서웠다ㅠㅠ... 비번까지 다 알아내서 그들이 따고 들어온게 진짜 소름..\n\n그리고 하이라이트는 ㅠ\n범인이 .. 자신을 설치기사로 알려주는게 젤 소름이었음\n\n그전까진 김팀장님이 범인인줄 알았다고요 ㅋㅋ\n\n신혜선이 다시 범인과 일부러 거래하며 만나는 장면에서.. 어떤 사람들은 태연하게 거짓말하면서 얼른 경찰이 잡도록 연기를 잘했어야지! 답답해.. 라고 할수도 있겠지만. 실제 날 극한의 공포로 밀어넣은 사람을.. 날 죽이려 했던 사람을 태연하게 다시 마주보긴 진짜 손떨리고 불안하고 무서울듯 ㅠㅠ\n\n그 심리를 잘 표현해준거 같아서 나도 긴장했음. ㅠㅠ\n\n후반부가 좀 루즈하지만 신혜선씌 덕분에 재밌게 봣음\n\n아 그리고 강태오씌,, 오랜만이에용"
658b77ef05022c3cd5150e3c,Hyuny Jo,3.0,중고거래 못하겠네...
658b77ef05022c3cd5150e3d,이용민,2.0,"스릴러 영화인데 각본이 헐거워 몰입 할 수가 없다\n주인공의 대처방식,경찰의 무능함,범인의 능력과 심리\n모두 의문이다"
658b77ef05022c3cd5150e3e,아몬드브리즈,2.0,진부한데 답답하기까지
658b77ef05022c3cd5150e3f,허허녀석,3.5,몰입해서 봤습니다 왜냐? 비현실적인 얘기가 아니기 때문이죠
658b77f005022c3cd5150e40,вσяα ʝυ,3.5,스포일러가 있어요!! 보기
658b77f005022c3cd5150e41,마늘빵,5.0,가상의 비현실적인 이야기가 아니다. 실존하는 이야기다. 지인이 당한 적 있는데 사이버 스토킹은 말도 못하게 고통스럽다. 범인이 실체를 드러내지 않고 치고 빠지고 지속하여 괴롭히기 때문이다. 스토킹법은 빨리 만들어져야 하고 형량도 무기까지 해야 한다. 나오면 또 보복하기 때문.
658b77f005022c3cd5150e42,SS,0.5,와.. 쫌 심한데
658b77f005022c3cd5150e43,SAC,2.5,소재 신선하고\n중간까지 현실공포 좋았는데\n급샌다
658b77f005022c3cd5150e44,한승태,2.0,캐릭터가 널을 뛰니 집중하기 어렵다..
658b77f005022c3cd5150e45,손지눈,2.0,조금 더 아쉬운 버전의 ‘스마트폰을 떨어뜨렸을 뿐인데’
658b77f005022c3cd5150e46,HyeonBin Choi,1.5,중고거래 괴담 모음집
658b77f005022c3cd5150e47,동글뱅이,1.5,처음보는 영화인데 분명 어디서 본것같다
658b77f005022c3cd5150e48,고독한 평론가 월이,1.0,억지투성이
658b77f005022c3cd5150e49,𐂂𐂃,2.0,나름 흥미진진했는데 결말이 이게 뭐야
658b77f005022c3cd5150e4a,russa,4.0,오싹하고~ 무시무시하다\n어디선가 일어나고 있겠다 싶어\n등꼴이 오싹~ 땀 주르륵
658b77f005022c3cd5150e4b,🐿️🍀,1.5,찌질 그 자체…
